ID,title,num_pages,author,rating,ratings_count,text_reviews_count,language
1500497,"Robert Hovda: ""The Amen Corner""",,John Francis Baldovin,4.50,2,0,eng
5994503,Das Vojta-Prinzip: Muskelspiele in Reflexfortbewegung Und Motorischer Ontogenese,169,Vaclav Vojta,4.50,2,1,eng
131638,Rain,88,Jon Woodward,4.29,74,4,eng
7929038,Anatomy of an Illness: As Perceived by the Patient,174,Norman Cousins,4.11,2,2,eng
3355224,Dizzying Heights: The Aspen Novel,384,Bruce Ducker,3.23,12,6,eng
4498490,Kids in the Kitchen,,Linda K. Shriberg,1.00,1,1,eng
549656,Dada East: The Romanians of Cabaret Voltaire,433,Tom Sandqvist,4.11,9,0,eng
7548563,Théorie du bordel ambiant,,Roland Moreno,4.00,3,1,fre
1004886,The Keeper,268,George C. Chesbro,4.11,7,0,eng
4172624,The Arts In Education Some Research Studies,295,Les Tickle,4.00,1,0,eng
985343,Japanese by Spring,225,Ishmael Reed,3.42,5,0,eng
504760,Mémoires d'une jeune fille rangée,503,Simone de Beauvoir,4.12,658,44,fre
3491086,The Nature of California: An Introduction to Common Plants and Animals and Natural Attractions,179,James Kavanagh,4.00,1,0,eng
1740931,I Know I'm Not Alone,136,Michael Franti,4.00,4,1,eng
2038833,"Benny, The Misfit",,Hila Colman,3.00,2,0,eng
1264245,Faust: Sheet Music,48,Charles Gounod,4.28,1,0,eng
5609044,The European Union and the Public Sphere: A Communicative Space in the Making?,312,John Erik Fossum,4.00,1,0,eng
6307273,Aria,208,Nassim Assefi,3.32,4,1,por
5121661,Only Flesh and Bones,336,Sarah Andrews,3.49,5,1,eng
2094316,Dark Callings,316,Elizabeth Jewell,3.61,34,5,eng
2526012,Renewing American Compassion: How Compassion for the Needy Can Turn Ordinary Citizens Into...,201,Marvin Olasky,3.84,4,0,eng
3187571,Rethinking Globalization: Critical Issues and Policy Choices,160,Martin Khor,4.00,3,1,eng
6663227,Whose Shoe?,,Margaret Miller,3.38,17,4,eng
2966279,"Hollywood, Westerns And The 1930S: The Lost Trail",272,Peter Stanfield,3.33,3,1,eng
527991,B-52 Stratofortress Walk Around (Walk Around No. 6),80,Lou Drendel,3.67,3,0,eng
2684936,"The Greatest Threat Iraq, Weapons Of Mass Destruction, And The Crisis Of Global Security",288,Richard Butler,3.60,16,1,eng
157741,Demon's Pass,320,Ralph Compton,3.88,42,1,eng
199463,Hippie,384,Barry Miles,4.15,986,58,eng
5068447,Bailey and Scott's Diagnostic Microbiology,705,W. Robert Bailey,5.00,1,0,eng
2401221,Grandma Cadbury's Trucking Tales,96,Dianne Bates,4.00,6,0,eng
104494,The Heart of Rachael,,Kathleen Thompson Norris,3.69,24,1,eng
2218057,"Managerial Psychology: An Introduction to Individuals, Pairs, and Groups in Organizations",,Harold J. Leavitt,2.67,2,0,eng
744636,Hide and Seek: Jungle,,David Crossley,4.00,3,0,eng
6404919,A Strong Hand,311,Catt Ford,3.80,59,14,eng
6357305,True Stories of Great Americans for Young Americans (Rare Collector's Series),256,Elbridge S. Brooks,3.62,8,0,eng
6637948,Reclaiming History: The Assassination of President John F. Kennedy,,Vincent Bugliosi,4.10,66,2,eng
461699,"Exit to Tomorrow: History of the Future, World's Fair Architecture, Design, Fashion 1933-2005",224,Paola Antonelli,3.88,17,2,eng
5098021,Moroni,173,H. Donl Peterson,4.27,1,0,eng
1378809,Always Gramma,32,Vaunda Micheaux Nelson,2.89,9,3,eng
2997636,William Shakespeare's Macbeth (Modern Critical Interpretations),184,Harold Bloom,3.83,4,0,eng
6239867,Government Data Centers:: Meeting Increasing Demands,70,Committee on Coping with Increasing Demands,2.00,1,0,eng
1150065,Sunrise,355,Miranda Jarrett,2.94,17,0,eng
3049193,Patagónia,91,Dušan Mitana,4.18,211,8,slo
726753,Jackass Brandy,,Bruno Buti,5.00,1,0,eng
1343017,When You Lunch With The Emperor,,Ludwig Bemelmans,3.89,7,0,eng
1496615,Promise of a Family,186,Jessica Steele,3.54,23,4,eng
2641488,Simplifica Tu Vida = Simplify Your Life,171,Elaine St. James,3.82,5,0,eng
1942618,Stolen Pony,,Glen Rounds,3.44,67,14,eng
683474,The Diamond in the Bronx: Yankee Stadium and the Politics of New York,256,Neil J. Sullivan,3.93,2,1,eng
12193,The Portable Conrad,762,Joseph Conrad,4.29,95,7,eng
385174,Hound of the Baskervilles,110,Arthur Conan Doyle,4.11,3,0,eng
739121,Black Powers (Window of Singapore Stories),,Pugalenthi Sr.,4.00,2,0,eng
3751091,Telecommunications And Teleconferencing In Education And Training: A Selected Bibliography,63,A.J. Romiszowski,4.00,2,0,eng
6888943,Distant Passages - Volume 1: Great Short Stories and Poetry from Double-Edged Publishing,,"Bill, Snodgrass",4.00,1,0,eng
7699122,Give Him the Slip,336,Geralyn Dawson,3.92,1,0,eng
1221257,Sherpas,32,L.S. Summer,3.00,1,0,eng
503026,Reverse Mortgages for Dummies,270,Sarah Glendon Lyons,3.08,10,1,eng
7266120,Savarkar And Hindutva: The Godse Connection,,Abdul Gafoor Abdul Majeed Noorani,1.00,1,1,eng
1003986,Selected Poems,,Galway Kinnell,4.21,2,0,eng
3060196,LINQ Pocket Reference (Pocket Reference (O'Reilly)),,Joseph Albahari,3.98,50,2,eng
4051251,Invitacion Irrevocable,,Maria Navarro,2.00,1,1,eng
509950,"Magic: The Gathering -- Official Encyclopedia, Volume 3: The Complete Card Guide",128,Beth Moursund,3.80,19,1,eng
1028828,"Hot for Him (Secret Lives of Daytime Divas, #3)",250,Sarah Mayberry,3.62,288,16,eng
7743615,Ben Wicks' Canada,125,Ben Wicks,5.00,2,0,eng
1220450,Deadbase '90: The Annual Edition Of The Complete Guide To Grateful Dead Songlists,,John W. Scott,3.00,1,0,eng
4762810,Peregrine's Rest,236,Jennifer Gostin,3.83,5,1,eng
2178844,Home Tanning & Leather Making Guide,,Albert Burton Farnham,3.67,5,0,eng
2112922,कुछ लम्बी कवितायेँ,85,धर्मवीर भारती [Dharamvir Bharati],4.00,9,0,hin
2845979,Shoot to Kill: A Soldier's Journey Through Violence,,Michael Asher,3.82,1,0,eng
4611523,Eating Better for Less: A Guide to Managing Your Personal Food Supply,,Ray Wolf,3.00,3,0,eng
2977569,"Pet Shop of Horrors, Volume 02",,Matsuri Akino,4.31,1,0,eng
1944427,La Maison de L Araignee,,Paul Bowles,4.03,1,1,eng
1779588,SOCOM: U.S. Navy SEALs: Prima's Official Strategy Guide,128,Dimension Publishing,3.00,2,0,eng
41000,"Mauve Gloves & Madmen, Clutter & Vine",240,Tom Wolfe,3.59,353,20,eng
3433968,Gaiamancy: Creating Harmonious Environments,149,Maureen L. Belle,4.00,1,0,eng
1923579,Water from a Deep Well: Christian Spirituality from Early Martyrs to Modern Missionaries,364,Gerald L. Sittser,4.13,261,42,eng
6364352,A Whistle from the Blunder,,Diana Noonan,3.18,11,1,eng
827645,A Short History of Nearly Everything,688,Bill Bryson,4.20,731,93,en-GB
7066152,A Little Bush Maid,178,Mary Grant Bruce,4.01,2,1,eng
2918678,Queen of New York,271,Visa Rollack,3.27,11,1,eng
1954281,Dramen Und Erzählungen. Interpretationen,,Arthur Schnitzler,5.00,1,0,eng
7106089,"Murder of Innocence (Ellie Quicke, #3)",246,Veronica Heley,3.77,4,0,en-GB
4437243,The Far Side Of The Dollar,250,Ross Macdonald,4.06,2,0,en-GB
5030931,"Knossos: Mythology, History, Guide to the Archaeological Site",,Antonis Vassilakis,3.50,4,0,eng
4526214,Ntc's Dictionary Of American Slang And Colloquial Expressions,528,Richard A. Spears,4.06,2,0,eng
3723596,Lizzi & Fredl: A Perilous Journey of Love and Faith,444,William B. Stanford,3.79,1,1,eng
6922383,Foliage Plants For Modern Living,,M. Jane Coleman,4.00,5,0,eng
4105061,"Taos (Stagecoach Station, # 32)",186,Hank Mitchum,4.00,1,1,eng
7535660,The Princess and the Pea (Favourite Fairy Tales),32,D.K. Swan,4.00,1,1,eng
2150149,"In the Beat of a Heart: Life, Energy, and the Unity of Nature",270,John Whitfield,3.95,19,2,eng
1753642,ديوان فروغ فرخزاد: اسير، ديوار، عصيان، تولدی ديگر، ايمان بياوريم به آغاز فصل سرد,400,Forough Farrokhzad,4.14,144,8,eng
7479155,"AP Calculus AB  BC, plus Timed-Exam CD-Software",544,Norman Levy,3.00,1,0,eng
3459823,The Suicide's Wife,,David Madden,3.00,1,0,eng
1541285,Jane of Lantern Hill,297,L.M. Montgomery,4.13,5,0,eng
7117302,"Talking about the Dangers of Alcohol, Tobacco, and Caffeine",32,Alan Horsfield,3.00,1,0,eng
1272887,"Strokes: An Illustrated Guide to Brain Structure, Blood Supply and Clinical Signs",160,James P. Bowman,3.33,3,0,eng
1904219,The Husband Quest (Luchettis Brothers #4),304,Lori Handeland,4.11,66,4,eng
2837738,Pyschology An Introduction 5 E Instructor's Resource Kit Binder,,Unknown,4.00,1,0,eng
1129784,GURPS Bio-Tech: The Next Step in Human Evolution,,David L. Pulver,3.73,45,1,eng
94832,Маяковский,,Alexander A. Mikhailov,4.32,12,0,rus
5985516,Art at the Turn of the Millenium,,Burkhard Riemschneider,4.10,4,1,eng
1178109,Baseball Fever: Early Baseball in Michigan,392,Peter  Morris,4.00,3,1,eng
32081,"Albion's Seed: Four British Folkways in America (America: A Cultural History, Vol. I)",972,David Hackett Fischer,4.31,2249,260,eng
1641846,My Little Handbag,10,Nathan Reed,2.50,2,0,eng
228267,Literary Theory,1246,Julie Rivkin,3.84,31,1,eng
6422822,50 Great Artsts: A Short History of Western Painting from Giotto to Picasso,267,Bernard Myers,4.00,3,0,eng
302867,Red Cloud's Folk: A History of the Oglala Sioux Indians,384,George E. Hyde,3.94,31,3,eng
1140777,Anzacs Over England,,David Goodland,3.00,1,0,eng
1046121,"The Luke Reports: Darkness Comes, Then The Sun (Radio Theatre, 4)",,Paul McCusker,4.64,14,0,eng
5140984,The Ascension,25,Alain Royer,2.00,1,0,eng
1001068,Manta de estrellas,117,Ricardo Lísias,3.88,5,2,spa
2922024,Exploring with Frémont,162,Charles Preuss,4.71,7,4,eng
387229,"The Late, Great Dick Hart",133,Bernal C. Payne,4.54,26,5,eng
637158,Dances with Wolves:the Paperback Reading Marathon:Level Three,96,Michael Blake,1.00,1,0,eng
664790,Gaining Ground: The Origin and Evolution of Tetrapods,369,Jennifer A. Clack,3.87,21,2,eng
2579946,درآمدی بر پدیدارشناسی,391,Robert Sokolowski,3.98,8,1,eng
1440624,Airs Above the Ground,286,Mary  Stewart,4.05,83,22,eng
6340040,りびんぐゲーム 1 [Living Game 1],,Mochiru Hoshisato,4.00,1,0,jpn
3053305,"Juno: Canadians at D-Day, June 6, 1944",336,Ted Barris,3.98,60,7,eng
3398999,The Haunted Mansion: From the Magic Kingdom to the Movies,131,Jason Surrell,4.05,2,0,eng
3383899,California's Hidden Gold Nuggets From the State's Rich History,199,Alton Pryor,3.00,2,0,eng
4609049,Leadership Is the Key: Unlocking Your Effectiveness in Ministry,160,Herb Miller,3.75,4,1,eng
1729656,Giving: Charity and Philanthropy in History,250,Robert Hamlett Bremner,3.33,3,0,eng
3916853,Laurie Mains,,Bob Howitt,3.50,2,0,eng
5062226,Electronic Communication,,Robert L. Shrader,4.40,3,1,eng
6660794,Saints of the Americas: Conversations With 30 Saints from 15 Countries,,Arturo Pérez-Rodríguez,2.00,2,1,eng
2528504,Chef Cheri's Hasty Tasty Meals,,Cheryl Norman,4.50,2,0,eng
1743680,Algebra 1,,James E. Schultz,2.00,1,0,eng
1244217,Mother Country-P,310,Libby Purves,3.55,1,0,eng
2131185,Textures of Struggle: The Emergence of Resistance Among Garment Workers in Thailand,217,Piya Pangsapa,3.67,3,0,eng
6275991,Heart's Journey (Born in the USA: Kentucky #17),217,Cathy Gillen Thacker,3.43,7,1,eng
3617386,Of Time and Memory: A Mother's Story,304,Don J. Snyder,3.63,20,2,eng
1084842,In the Shadow of Katyn: Stalin's Terror,,Stanislaw Swianiewicz,4.00,2,1,eng
506731,"Late, Great Lakes: An Environmental History",288,William Ashworth,3.93,26,3,eng
5138974,"Life's Healing Choices Guided Journal: Freedom from Your Hurts, Hang-ups, and Habits",224,John  Baker,4.41,29,0,eng
492860,The House Of Thunder,255,Leigh Nichols,3.78,6,0,eng
31794,The Elements of Moral Philosophy,,James Rachels,3.69,1105,91,eng
516339,"Where Are You, Ernest and Celestine?",26,Gabrielle Vincent,3.96,34,2,eng
883727,"Ritual, Discourse, and Community in Cuban Santería: Speaking a Sacred World",288,Kristina Wirtz,4.00,1,0,eng
3212711,The Cow Neck Rebels.,,James D. Forman,3.00,3,0,eng
1929785,Chameleons of Southern Africa,100,Krystal Tolley,4.00,4,0,eng
3679707,Tenochtitlán: La última batalla de los Aztecas,,José León Sánchez,4.29,6,1,spa
3125688,The Town Mouse and the Country Mouse (Picture Book Classics),,Susanna Davidson,4.16,10,1,eng
6538550,"Homme et animal, Dieu les créa: les animaux et l'Ancien Testament",,Albert de Pury,5.00,1,0,eng
2843499,The Beast with a Thousand Teeth,22,Terry Jones,4.12,16,2,eng
813844,Llámame Brooklyn,396,Eduardo Lago,3.49,102,9,spa
990544,Rocky Mountain Manhunt,249,Cassie Miles,3.76,13,1,eng
3264319,"Sexism, Racism and Oppression",,Arthur Brittan,4.00,1,0,eng
589743,The Eternal Drama: The Inner Meaning of Greek Mythology,210,Edward F. Edinger,3.99,61,7,eng
1270062,"Mom, the Flag, and Apple Pie: Great American Writers on Great American Things",255,Max Apple,3.50,1,0,eng
954434,The Rape of the Lock,442,Alexander Pope,3.56,96,4,eng
2669811,Building Design/Materials & Methods Questions & Answers,37,John F. Hardt,2.00,1,1,eng
7697032,Lendas e Narrativas,276,Alexandre Herculano,3.80,105,1,por
1577769,"Implementing, Managing, and Maintaining a Microsoft Windows Server 2003 Network Infrastructure: Exam 70-291 W/Manual",,Gregg Bott,4.33,3,0,eng
2978388,Tiny Talk 1b Student Book & Workbook,48,Rivers,3.82,11,0,eng
3420524,Designing Creative Resumes,,Gregg Berryman,3.00,1,0,eng
6558789,Fantastic-Zen stories & histories,198,Matteo Mancini,3.00,1,0,ita
874931,Introduction to the Philosophy of Science,464,James G. Lennox,4.25,8,1,eng
246253,Mark Twain's the Adventures of Huckleberry Finn,248,Harold Bloom,4.29,18,2,eng
2935579,Clearing the Fog from the Pulpit to the Pew,187,Alvin A. Low,4.00,3,0,eng
7607240,The True Patrick Henry,492,George Morgan,4.00,1,0,eng
2731461,"Hot Scots, Castles, and Kilts",208,Tammy Swoish,3.28,108,24,eng
6609970,The Breads of France and How to Bake Them in Your Own Kitchen,285,Bernard Clayton Jr.,4.38,4,0,eng
180035,Andy Warhol: His Art and Life - Sanati ve Yasamiyla,125,Esra Aliçavusoglu,5.00,1,0,eng
5029262,Dental Caries: The Disease and Its Clinical Management,616,Ole Fejerskov,4.62,12,3,eng
135046,Letters to Alice: On First Reading Jane Austen,160,Fay Weldon,3.40,717,80,eng
2684870,Vietnam Order Of Battle,396,Shelby L. Stanton,4.34,4,0,eng
4750178,Successful Large Account Management,218,Tad Tuleja,3.75,28,1,eng
1179813,The Sight of the Stars,352,Belva Plain,3.75,30,5,eng
1695606,"Methods of Literacy Research: The Methodology Chapters from the Handbook of Reading Research, Volume III",176,Michael L. Kamil,3.67,6,2,eng
2180423,A Child's Wish,298,Tara Taylor Quinn,3.68,29,4,eng
308159,"Boeing 747 100-200-300-SP (AirlinerTech, #6)",100,Dennis R. Jenkins,4.67,3,1,eng
70262,J.G. Ballard (RE/Search #8/9),171,V. Vale,4.24,444,15,eng
799403,The Last Voice You Hear: A Jack Grant Mystery,378,Richard B. Schwartz,3.50,2,0,eng
256434,Praying for Sheetrock,,Melissa Fay Greene,3.94,5,3,eng
933203,MoonPies and Movie Stars,479,Amy Wallen,3.03,1,0,eng
2326146,Erich Fried: Eine Chronik; Leben Und Werk: Das Biographische Lesebuch,127,Erich Fried,4.00,1,0,eng
2518135,Tosca (Libretto),,Giacomo Puccini,4.22,1,0,eng
7558685,At War With The Wind,496,David Sears,3.82,2,0,eng
1487995,Spiritual Formation for Pastors: Feeding the Fire Within,130,michael gemignani,3.25,4,0,eng
4961840,Things a Woman Should Know About Shoes,208,Karen Homer,2.27,9,1,eng
2596784,The Complete PC Upgrade and Maintenance Guide,891,Mark Minasi,3.77,3,0,eng
3832117,Shadowed Summer,192,Saundra Mitchell,3.53,2,2,eng
7364789,Anatomy for Strength and Fitness Training for Speed: An Illustrated Guide to Your Muscles in Action,144,Leigh Brandon,4.00,1,0,eng
771746,God Still Matters,304,Herbert McCabe,4.27,20,2,eng
4896840,Taking Your Camera To Germany,,Ted Park,3.00,1,0,eng
2043541,Mort The Sport,32,Robert Kraus,3.23,1,0,eng
6034410,proprietor'sdaughter,506,Lewis Orde,4.20,3,0,eng
192639,Container Gardening,256,Stephanie Donaldson,3.54,6,1,eng
384283,A Plain Account of Christian Perfection,,John Wesley,3.86,10,0,eng
6046667,Guidelines For Marriage In The Orthodox Church,17,Stanley S. Harakas,3.00,1,0,eng
7988081,The Wow Factor: The 33 Things You Must (and Must Not) Do to Guarantee Your Edge in Today's Business World,224,Frances Jones,2.00,1,0,eng
4734886,"Medicine And Surgery Of South American Camelids: Llama, Alpaca, Vicuña, Guanaco",,Murray E. Fowler,4.00,1,0,eng
4080275,Developing an Effective Safety Culture: A Leadership Approach,384,James Roughton,3.83,6,0,eng
380768,Heaven's Kitchen: Living Religion at God's Love We Deliver,199,Courtney Bender,3.90,20,2,eng
3169884,"The Miracle of ASI: Ibu Sejati, Memberi Asi",170,Mujahidin Nur,4.67,3,0,ind
6511154,Basic Geometry for College Students: An Overview of the Fundamental Concepts,152,Alan S. Tussy,2.00,1,0,eng
2514612,"Healing the Orphaned Heart: Renewal for the Misunderstood, the Abused, and the Abandoned",205,Casey Treat,4.10,21,2,eng
967879,Personal Agendas,224,Al Sarrantonio,3.26,103,4,en-GB
2300685,The Seventh Dragon: The Riddle of Equal Temperament,120,Anita T. Sullivan,3.79,1,0,eng
7919709,After You Believe: Why Christian Character Matters,307,N.T. Wright,4.18,1,0,eng
7922513,Red Dawn,347,Pío Baroja,4.01,1,2,eng
4483347,Is There a God?,,John Oakes,4.00,11,0,eng
2064572,Dark Places,349,Gillian Flynn,3.93,449,60,en-GB
708857,Celebrate Hanukkah with Bubbe's Tales,31,Alma Flor Ada,4.00,2,1,eng
6335196,"Convertible Dreams : Saturday Morning Musings on Life, Lunch and Matters of the Heart",,Patricia Corrigan,2.00,1,0,eng
1966983,"Disorders of personality: DSM III, Axis II",,"Millon, Theodore",4.33,3,1,eng
278917,The Big Nap (A Mommy-Track Mystery #2),240,Ayelet Waldman,3.55,711,65,eng
1607456,Tales of Burning Love,452,Louise Erdrich,3.87,44,8,eng
1969775,Die Schatten des Bösen,473,Wolfgang Hohlbein,2.67,10,0,ger
694925,Fire in the Belly: Building a World-Leading High-Tech Company from Scratch in Tumultuous Times,224,Jerry D.  Neal,3.90,10,4,eng
2836315,"A History of Philosophy Vol. 2 Renaissance, Enlightenment, Modern",718,Wilhelm Windelband,4.20,10,0,eng
6677166,Myths and Traditions of India: A Fusion of the Past and the Present,,Prabjakar Patil,3.25,4,1,eng
7095132,"If There Be Thorns / Seeds of Yesterday (Dollanganger, #3-4)",816,V.C. Andrews,4.25,1029,43,eng
6305018,البطل في الحظيرة,,Friedrich Dürrenmatt,3.63,2,0,eng
2090119,Angels: God's Secret Agents,,Billy Graham,4.13,4,0,eng
1069886,First-Time Mom,,Kevin Leman,3.77,1,0,eng
6165440,Die Reise ins Jahr Tausend.,,Abraham B. Jehoschua,5.00,1,0,eng
2483822,The First Book of Samuel (Bible Commentaries on the Old Testament),250,Peter R. Ackroyd,2.88,1,1,eng
114270,Polaroids,336,Walker Evans,4.34,44,4,eng
1251916,Dirty Dealing: Drug Smuggling on the Mexican Border and the Assassination of a Federal Judge--An American Parable,384,Gary Cartwright,3.80,65,11,eng
4686668,"Fire & Ice/Vows & the Vagabond (Gypsy Road Series, #3-4)",,Karen Wiesner,3.50,2,0,eng
2246300,The Ponder Legacy,232,Robert O. Barclay,3.25,4,0,eng
3363039,The Art of Command: Military Leadership from George Washington to Colin Powell,276,Harry S. Laver,3.86,11,1,eng
6274991,All That Matters,,Susan X. Meagher,4.01,220,24,en-US
2519254,The Tomorrow People in The Lost Gods,128,Roger    Price,3.30,10,1,eng
1575780,Tag-Along Tay: A Story about Annie Oakley and Buffalo Bill's Wild West Show,48,Pamela Jain Dell,3.00,1,0,eng
7787635,The Christmas Story According to Luke,32,Donald Kueker,5.00,1,0,eng
4819483,French Tragic Drama in the Sixteenth and Seventeenth Centuries,,Geoffrey Brereton,3.00,1,0,eng
434727,The Bounty of the Goddess,,Buddhadeb Guha,4.16,5,0,eng
3636293,The Port Hills Of Christchurch,,Gordon Ogilvie,5.00,1,0,eng
671914,Snails and Slugs (Nature Close-Up) (Nature Close-Up),48,Elaine Pascoe,3.00,1,0,eng
3685594,The Geopolitical Aesthetic: Cinema and Space in the World System,220,Fredric Jameson,3.79,1,0,eng
6053069,華麗なる一族〈下〉 (新潮文庫),423,Toyoko Yamasaki,4.15,14,1,eng
7951031,27,501,William Diehl,3.94,3,0,eng
415609,A Black Political Theology,240,J. Deotis Roberts,4.20,5,3,eng
7732124,The Minneapolis  St. Louis Railway: A Photographic History,296,Don L. Hofsommer,3.75,1,0,eng
2796629,The Billy Graham Training Center Bible: Time-Tested Answers to Your Toughest Questions (Bible Nkjv),195,Anonymous,5.00,2,0,eng
1476944,Im Eishaus,348,Minette Walters,3.86,6,0,ger
25093,Building : From Caves to Skyscrapers,152,Mario Salvadori,3.95,1,0,eng
3682887,empire du chaos: les républiques face à la domination américaine dans l'après-guerre froide,189,Alain Joxe,2.00,1,0,eng
598869,Reading the Bible with the Damned,204,Bob Ekblad,4.10,135,17,eng
1693343,The Fine Art Of Friendship.,142,Ted Engstrom,3.25,8,2,eng
6100069,Love Poems: Aku dan Kamu,112,Sapardi Djoko Damono,3.53,42,5,ind
395174,That Old Ace In The Hole,,Annie Proulx,3.75,5,1,eng
906555,"The Triumph of the Sun (Courtney, #12)",,Wilbur Smith,4.02,84,10,en-US
300184,The Lady of the Camellias,,Alexandre Dumas fils,3.99,3,0,eng
6871729,Hello: The Autobiography,417,Leslie Phillips,4.07,14,2,eng
5878802,Helen of Troy and Her Shameless Phantom,223,Norman Austin,3.00,2,0,eng
353740,Desert Coral Volume 3,186,Wataru Murayama,3.83,52,2,eng
2673413,Where Is the Green Sheep?,,Mem Fox,4.20,24,7,jpn
1366618,"Crying Freeman, Vol. 2:  A Taste of Revenge",,Kazuo Koike,3.96,1,0,eng
1615425,The Delia Collection: Pork,144,Delia Smith,4.00,11,0,eng
5189741,A Murder of Crows,256,Margaret Haffner,3.00,1,0,eng
3017544,Sundance Saves the Day,96,Christine Pullein-Thompson,3.00,2,0,eng
777681,"Swamp Thing, Vol. 7: Regenesis",160,Rick Veitch,3.94,510,16,eng
3998300,Folklore of Canada,349,Edith Fowke,3.44,4,1,eng
1747309,Robert's Rules Of Order Revised,,Henry Martyn Robert,3.89,1,0,eng
2314046,Rosa Luxemburg: A Revolutionary For Our Times,,Stephen Eric Bronner,3.68,1,0,eng
1104548,Letters from the Head and Heart: Writings of Thomas Jefferson,,Andrew Burstein,3.57,7,1,eng
3806773,Ultimate Unofficial Oracle Ocp Certification Review Guide: Oracle Certified Professional Job Interview Questions,156,Terry Sanchez-Clark,4.00,1,0,eng
2352012,"High Hopes (The Hopkins Family Saga, Book 4): An irresistible tale of northern life in the 1940s",512,Billy Hopkins,4.19,70,3,eng
1059465,The Wild Palms,352,William Faulkner,3.88,13,0,eng
2672004,"Drat! You Copycat! / Doggone It! (Katie Kazoo, Switcheroo, #7-8)",,Nancy E. Krulik,4.37,1,0,eng
2213992,Technical Writing 101 : A Real-World Guide to Planning and Writing Technical Documentation,,Alan S. Pringle,3.69,1,0,eng
5784537,Empowering Your Indigo Child: A Handbook for Parents of Children of Spirit,216,Wayne D. Dosick,4.20,15,0,eng
6452393,Color,32,Angela Royston,3.00,1,1,eng
3839829,"Being Grown-Up Is Cool (Not!) (Indie Kidd, #3)",159,Karen McCombie,3.77,3,0,en-GB
628491,"Ginger East to West: A Cook's Tour with Recipes, Techniques and Lore",143,Bruce Cost,4.25,5,1,eng
1952306,"Go for the Gold, Atalanta! (Myth-O-Mania, #8)",176,Kate McMullan,4.21,301,10,eng
319029,The First Epistle to the Corinthians,904,Gordon D. Fee,4.50,460,15,eng
1729059,Uses for Mooses: And Other Silly Observations,32,Bill Silliker Jr.,3.50,9,0,eng
1766797,Spain from a Backpack,256,Mark Pearson,3.50,9,5,eng
880306,"The Secrets of the Tarot: Origins, History, and Symbolism",260,Barbara G. Walker,4.13,82,4,eng
3563598,The Ecology Of Computation,348,B.A. Huberman,3.33,3,2,eng
736593,Market Blues,240,Kirsty Murray,3.05,76,8,eng
1884308,Regina Maria Anzenberger Presents 22 Photographers,,Regina Maria Anzenberger,5.00,1,0,eng
2934005,D-Day: The Greatest Invasion—A People’s History,176,Dan van der Vat,3.75,2,0,eng
2124333,The Miracle Life Of Edgar Mint,423,Brady Udall,3.97,1,0,eng
7972397,Signs of Life,288,Scott Hahn,4.23,2,0,eng
583118,Understanding Data Communications: From Fundamentals to Networking,874,Gilbert Held,3.62,1,0,eng
4349296,Cowboy,303,Sara Davidson,3.26,1,0,eng
1105407,Software Process Design: Out Of The Tar Pit,,Jacqueline Holdsworth,3.50,2,0,eng
861901,Basic Concepts in Relativity,208,Robert Resnick,4.20,10,0,eng
1600113,Elementary Statistics for Geographers,640,James E. Burt,4.25,2,0,eng
7103350,Stone City Blue,112,Ed Thomas,3.50,2,0,eng
768834,A Class of Their Own: Black Teachers in the Segregated South,533,Adam Fairclough,4.75,11,0,eng
1413814,American Couples,,Philip Blumstein,3.55,1,0,eng
1137820,Tyler,,Diana Palmer,3.91,3,0,eng
1095887,Fundamentals of Neural Network Modeling: Neuropsychology and Cognitive Neuroscience,442,Randolph W. Parks,3.00,1,0,eng
4500839,Eagle's Nest,,Alexander Presniakov,5.00,1,1,eng
1313351,Mountain Adventures,128,Karl. Lukan,2.00,1,0,eng
2426786,কিশোর রচনা সমগ্র,,Buddhadeva Bose,3.00,1,0,ben
6586410,Lemonade Mouth,,Mark Peter Hughes,3.88,32,5,eng
6376087,Benediction,48,F. Scott Fitzgerald,3.31,109,15,eng
5811781,Ten Thousand Miles of Miracles: The Amazing Life of Paula and Her Story of Survival Through the Turmoil of World War II in Europe,152,Paula Lindemann,3.00,1,0,eng
7809087,Parenting Bible: Genesis 1-4,1472,Anonymous,4.33,3,0,eng
2491475,The Maya of (de) Guatemala : Life and Dress (Vida y Traje),274,Carmen L. Pettersen,3.75,4,0,en-US
992823,Farewell to Arms,,Ernest Hemingway,3.80,26,0,eng
1941128,The Two Fiddlers: Tales from Orkney,162,George Mackay Brown,3.43,5,1,eng
6047221,New York to Nome,,Shell  Taylor,3.74,24,4,eng
5977583,The McIvor Affair,192,Margaret Way,3.38,31,5,eng
34854,Army Blue: The Uniform of Uncle Sam's Regulars 1848-1873,352,John P. Langellier,4.50,2,0,eng
3836279,Renaissance Painting from Leonardo to Durer,,Lionello Venturi,4.00,2,0,eng
6287367,"GTO: Great Teacher Onizuka, tom 21 (Polish)",206,Tōru Fujisawa,4.32,1,0,pol
1689320,Character Trademarks,132,John Mendenhall,4.07,14,1,eng
4600977,Self-Hypnosis: The Key to Athletic Success,,John G. Kappas,4.83,6,0,eng
2444910,Mary Heilmann: Save the Last Dance for Me (One Work): Save the Last Dance for Me (One Work),,Terry R. Myers,4.40,2,0,eng
767636,Once Upon a Time There Was Colombia,324,William Ospina,4.43,6,1,eng
