ID,title,num_pages,author,rating,ratings_count,text_reviews_count,language
658,The Kingdom of God Is Within You,352,Leo Tolstoy-Constance Garnett,4.13,2256,191,eng
661,Hunters Of Dune (Dune Chronicles  #7),528,Brian Herbert-Kevin J. Anderson,3.65,65,5,en-GB
662,Atlas Shrugged,1168,Ayn Rand-Leonard Peikoff,3.68,311883,14267,eng
663,For the New Intellectual: The Philosophy of Ayn Rand,224,Ayn Rand,3.68,2674,105,eng
664,The Fountainhead,752,Ayn Rand,3.86,1860,228,en-US
665,The Virtue of Selfishness: A New Concept of Egoism,176,Ayn Rand-Nathaniel Branden,3.5,11122,438,eng
667,Anthem,105,Ayn Rand,3.63,106642,6951,eng
668,We the Living,464,Ayn Rand-Leonard Peikoff,3.91,22587,1065,eng
669,Capitalism: The Unknown Ideal,340,Ayn Rand-Nathaniel Branden-Alan Greenspan-Robert Hessen,3.87,3426,153,eng
670,Letters of Ayn Rand,681,Ayn Rand-Michael S. Berliner-Leonard Peikoff,3.97,18,2,eng
672,Sailing for Dummies,416,J.J. Isler-Peter Isler,3.94,135,6,eng
675,Sailing from Byzantium: How a Lost Empire Shaped the World,368,Colin  Wells,3.87,602,78,eng
676,Sailing Alone Around the Room: New and Selected Poems,192,Billy Collins,4.23,11894,608,eng
678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,286,Christopher Caswell,3.63,47,5,eng
681,"Natural Cures ""They"" Don't Want You to Know about",571,Kevin Trudeau,3.08,1575,283,en-US
685,The Natural,231,Bernard Malamud-Kevin Baker,3.63,8568,639,eng
698,Digging to America,277,Anne Tyler,3.55,16703,1811,eng
700,Rereading America: Cultural Contexts for Critical Thinking and Writing,826,Gary Colombo-Bonnie Lisle,3.77,44,3,eng
702,Modern Latin America,528,Thomas E. Skidmore-Peter H. Smith,3.59,221,10,en-US
703,The Plot Against America,391,Philip Roth,3.75,31270,2749,eng
706,America (The Book): A Citizen's Guide to Democracy Inaction,228,Jon Stewart-Ben Karlin-David Javerbaum-Rich Bloomquist-Steve Bodow-Tim Carvell-Eric Drysdale-J.R. Havlan-Scott Jacobson-Tom Johnson-Rob Kutner-Chris Regan-Jason Reich-Jason Ross-Stephen Colbert-Samantha Bee-Rob Corddry-Brendan Hay-Ed Helms,4.02,79299,1118,eng
707,Naked Pictures of Famous People,164,Jon Stewart,3.59,8623,417,en-GB
759,Collected Stories,352,Gabriel García Márquez-Gregory Rabassa-J.S. Bernstein,4.19,6132,173,eng
762,Crónica de una muerte anunciada,118,Gabriel García Márquez,3.96,7210,371,spa
763,Cien años de soledad,496,Gabriel García Márquez,4.06,128,6,spa
764,Del amor y otros demonios,176,Gabriel García Márquez,3.98,3958,237,spa
765,Living to Tell the Tale,533,Gabriel García Márquez-Edith Grossman,3.98,390,48,eng
766,Memoria de mis putas tristes,112,Gabriel García Márquez,3.59,5065,312,spa
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,425,Brian Greene,4.07,32578,1069,eng
775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,288,Upasika Kee Nanayon-Thanissaro Bhikkhu,4.38,32,6,eng
787,The Mini Rough Guide to London,363,Rob Humphreys-Beth Chaplin-Rebecca Morrill,3.75,1,0,eng
792,London: City Guide (Lonely Planet City Guide),466,Lonely Planet-Sarah Johnstone-Tom Masters,4.03,38,5,eng
793,Best of London (Lonely Planet Best Of),128,Lonely Planet-Sarah Johnstone-Steve Fallon,4.09,9,0,eng
794,London,400,Lonely Planet-Steve Fallon-Pat Yale,4.03,7,0,eng
797,Lonely Planet Londres,480,Lonely Planet-Sarah Johnstone-Tom Masters,4.03,0,0,spa
799,Out to Eat London 2002 (Lonely Planet Out to Eat),295,Lonely Planet-Mark Honan,0,0,0,eng
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,287,H.G. Bissinger,3.87,6560,235,eng
816,Cryptonomicon,1139,Neal Stephenson,4.25,80225,4104,eng
820,Golgotha (Cryptonomicon  #3),420,Neal Stephenson,4.13,5,1,fre
821,Le Réseau Kinakuta (Cryptonomicon  #2),418,Neal Stephenson,4.11,5,0,fre
822,The Confusion (The Baroque Cycle  #2),815,Neal Stephenson,4.25,18790,552,en-US
823,Quicksilver (The Baroque Cycle  #1),927,Neal Stephenson,3.93,29981,1682,eng
824,The Cobweb,448,Neal Stephenson-J. Frederick George,3.61,2391,129,eng
825,Zodiac,308,Neal Stephenson,3.71,14508,525,eng
826,The Big U,308,Neal Stephenson,3.25,4545,218,en-US
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,499,Neal Stephenson,4.19,68751,2664,eng
828,Interface,640,Neal Stephenson-George F. Jewsbury-Stephen  Bury,3.67,4572,259,eng
829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),464,Neal Stephenson,4.2,1505,60,en-US
830,Snow Crash,438,Neal Stephenson,4.03,187493,6601,eng
831,Snow Crash,534,Neal Stephenson-Joachim Körber,4.03,194,16,ger
834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,450,Dan Harrington-Bill Robertie,4.15,1413,30,eng
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,381,Dan Harrington-Bill Robertie,4.23,1855,73,eng
840,The Design of Everyday Things,240,Donald A. Norman,4.19,15854,1236,eng
841,Emotional Design: Why We Love (or Hate) Everyday Things,272,Donald A. Norman,3.94,3536,141,eng
842,The Psychology of Everyday Things,257,Donald A. Norman,4.19,258,30,eng
848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,259,Alex C. Jones-Diane M. Hanson-Stephen K. Ray,4.26,48,6,en-GB
864,The Alchemist,192,Paulo Coelho-Alan R. Clarke-James Noel Smith,3.85,814,71,eng
865,The Alchemist,197,Paulo Coelho-Alan R. Clarke-Özdemir İnce,3.85,1592632,54668,eng
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),192,Hiromu Arakawa-Akira Watanabe,4.57,8568,141,eng
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),192,Hiromu Arakawa-Akira Watanabe,4.56,15748,274,eng
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),192,Hiromu Arakawa-Akira Watanabe,4.57,9621,145,eng
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),192,Hiromu Arakawa-Akira Watanabe,4.49,103978,1326,eng
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),200,Hiromu Arakawa-Akira Watanabe,4.55,9920,270,eng
872,The Illustrated Alchemist: A Fable about Following Your Dream,198,Paulo Coelho-Alan R. Clarke-Mœbius,3.85,236,31,en-US
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),192,Hiromu Arakawa-Akira Watanabe,4.52,14101,384,eng
874,The Kite Runner,324,Khaled Hosseini,4.28,1213,201,eng
880,Pompeii,304,Robert   Harris,3.81,25729,1633,eng
888,The Last Days of Pompeii,360,Edward Bulwer-Lytton-John Gregory Betancourt,3.59,1124,67,eng
890,Of Mice and Men,112,John Steinbeck,3.86,1654353,23959,eng
899,Of Mice and Men,160,John Steinbeck-Jim Taylor,3.86,2088,162,eng
900,The Game: Penetrating the Secret Society of Pickup Artists,464,Neil Strauss,3.74,19305,1510,en-US
902,The Westing Game,182,Ellen Raskin,4.02,134362,8278,eng
903,The Egypt Game,215,Zilpha Keatley Snyder,3.82,29160,1083,eng
929,Memoirs of a Geisha,503,Arthur Golden,4.1,211763,3015,eng
930,Memoirs of a Geisha,434,Arthur Golden,4.1,1301305,19452,eng
931,Memoirs of a Geisha,497,Arthur Golden,4.1,2075,254,en-US
932,Memoirs of a Geisha: A Portrait of the Film,144,David        James-Peggy Mulloy-Rob Marshall-Arthur Golden,4.08,142,8,eng
933,Memoirs of a Geisha,493,Arthur Golden,4.1,3883,425,eng
935,Geisha of Gion,334,Mineko Iwasaki-Rande Brown,3.93,1438,148,eng
936,Memoirs Of A Geisha,3,Arthur Golden,4.1,24,5,eng
941,Love As A Foreign Language #5,58,J. Torres-Eric  Kim,3.44,9,2,eng
944,Jungle Love,95,Margaret Johnson-Philip Prowse,3.37,57,6,eng
947,First Impressions,250,Nora Roberts,3.74,31,3,eng
955,The 5 Love Languages / The 5 Love Languages Journal,0,Gary Chapman,4.71,20,4,eng
960,Angels & Demons (Robert Langdon  #1),736,Dan Brown,3.88,2279854,20851,eng
965,Ángeles y demonios (Robert Langdon  #1),508,Dan Brown,3.88,197,22,spa
966,Angeles & Demonios,18,Dan Brown-Raúl Amundaray,3.88,65,7,spa
968,The Da Vinci Code (Robert Langdon  #2),489,Dan Brown,3.82,1588890,35316,eng
969,The Da Vinci Code,467,Dan Brown,3.82,1109,110,eng
972,Da Vinci Code (Robert Langdon  #2),744,Dan Brown-Daniel Roche,3.82,347,14,fre
975,Deception Point,736,Dan Brown,3.7,4864,410,eng
976,Deception Point,556,Dan Brown,3.7,511233,6870,eng
977,Deception Point,585,Dan Brown,3.7,3213,178,eng
980,Deception Point,448,Dan Brown,3.7,60,4,eng
981,حقيقة الخديعة,471,Dan Brown-دان براون-فايزة المنجد-محمد فداء الهاشمي,3.7,43,4,ara
983,Deception Point,736,Dan Brown,3.7,87,12,eng
987,A Killing Rain (Louis Kincaid  #6),383,P.J. Parrish,4.04,440,39,eng
991,Eye of the Storm (Hudson  #3),368,V.C. Andrews,3.82,36,5,eng
998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,258,Thomas J. Stanley-William D. Danko,4.02,56189,2373,eng
1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,320,Napoleon Hill,4.18,88437,2305,eng
1007,Think and Grow Rich,368,Napoleon Hill,4.18,44,9,eng
1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),256,Mike   Mason,3.57,170,14,eng
1022,Read My Lips: Sexual Subversion and the End of Gender,288,Riki Anne Wilchins,3.95,249,16,en-US
1032,Trump: The Art of the Deal,384,Donald J. Trump-Tony Schwartz,3.65,11727,856,en-US
1052,The Richest Man in Babylon,194,George S. Clason,4.25,67697,2865,eng
1053,The Richest Man in Babylon,4,George S. Clason,4.25,78,12,eng
1059,Shibumi,480,Trevanian-Gisela Stege,4.22,9001,612,eng
1067,1776,386,David McCullough,4.07,158126,6034,eng
1068,1776,192,Peter  Stone-Sherman Edwards,4.21,1269,30,eng
1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,284,Robert J. Allison,3.6,32,5,eng
1077,Gap Creek,326,Robert Morgan,3.73,282,42,eng
1078,The Good Earth (House of Earth  #1),418,Pearl S. Buck,3.98,195372,7481,eng
1083,The Good Earth,260,Pearl S. Buck,3.98,54,7,en-US
1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,5,Rick Warren,3.92,26,2,eng
1093,Purpose Driven Life,336,Rick Warren,3.92,20,3,en-US
1097,Fast Food Nation: The Dark Side of the All-American Meal,399,Eric Schlosser,3.74,187311,4923,eng
1099,Fast Food Nation: What The All-American Meal is Doing to the World,384,Eric Schlosser,3.74,793,75,eng
1103,Snow Flower and the Secret Fan,269,Lisa See,4.07,296789,14990,eng
1110,The Broker,422,John Grisham,3.78,70174,2245,eng
1111,The Power Broker: Robert Moses and the Fall of New York,1344,Robert A. Caro,4.5,9845,1109,eng
1117,The Power Broker: A Novel (Christian Gillette  #3),320,Stephen W. Frey,3.73,27,1,eng
1120,Body For Life: 12 Weeks to Mental and Physical Strength,201,Bill Phillips-Michael D'Orso,3.73,3806,275,en-US
1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,288,Pamela Peeke-Cindy Crawford,3.63,398,63,en-US
1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,405,Bill Phillips,3.95,788,51,eng
1130,The Warren Buffett Way,245,Robert G. Hagstrom-Bill Miller-Kenneth L. Fisher,4.12,218,17,en-US
1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,432,Robert P. Miles-Tom Osborne,4.05,36,1,eng
1164,Monkey Business: True Story of the Scopes Trial,368,Marvin N. Olasky-John R. Perry,3.16,25,7,eng
1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),68,Barbara Park-Denise Brunkus,3.98,10723,591,en-US
1169,Monkey Business,400,Sarah Mlynowski,3.66,3250,68,eng
1171,Liar's Poker,256,Michael   Lewis,4.15,22710,931,eng
1177,Liar's Poker: A Harry Garnish Mystery,214,Frank McConnell,3.31,13,1,eng
1191,Giada's Family Dinners,256,Giada De Laurentiis-Victoria Pearson,3.96,13866,73,eng
1192,Everyday Italian: 125 Simple and Delicious Recipes,256,Giada De Laurentiis,3.95,38550,212,eng
1193,Everyday Pasta,240,Giada De Laurentiis-Victoria Pearson,4.09,8719,54,eng
1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,256,Tyler Florence-Petrina Tinslay,4.1,3586,33,eng
1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,304,Tyler Florence-JoAnn Cianciulli-Bill Bettencourt-Bobby Flay,4.05,1376,16,eng
1198,Eat This Book: Cooking with Global Fresh Flavors,287,Tyler Florence-Petrina Tinslay,3.92,270,15,eng
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,320,Steven D. Levitt-Stephen J. Dubner,3.96,589427,12648,eng
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,250,Steven D. Levitt-Stephen J. Dubner,3.96,185,23,spa
1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,496,Steven D. Levitt-Stephen J. Dubner,3.96,94,5,en-US
1207,Freakonomics  - O Estranho Mundo da Economia,264,Steven D. Levitt-Stephen J. Dubner-Carlos Braga,3.96,75,6,por
1217,Collapse,525,Jared Diamond,3.93,19,0,eng
1218,The Last Assassin (John Rain  #5),338,Barry Eisler,4.25,179,22,eng
1226,Life of Pi,401,Yann Martel,3.9,4242,672,en-US
1227,Vida de Pi,323,Yann Martel,3.9,52,8,spa
1230,L'Histoire de Pi,448,Yann Martel-Nicole Martel-Emile Martel,3.9,165,24,fre
1232,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),487,Carlos Ruiz Zafón-Lucia Graves,4.26,306069,21008,eng
1234,Shadows and Wind: A View of Modern Vietnam,400,Robert Templer,3.48,101,8,eng
1239,Shadows and Wind: A View of Modern Vietnam,400,Robert Templer,3.48,1,0,eng
1241,A Million Little Pieces,432,James Frey,3.63,195863,10669,eng
1242,A Million Little Pieces of Feces,256,Python Bonkers,3.55,42,6,en-US
1243,A Million Little Lies,191,James Pinocchio-Pablo Fenjves,3.4,200,24,en-US
1246,The Leadership Challenge,458,James M. Kouzes-Barry Z. Posner,4.04,865,41,en-US
1252,Lincoln on Leadership: Executive Strategies for Tough Times,193,Donald T. Phillips,4.13,5000,267,eng
1255,Leadership in Organizations,542,Gary Yukl,3.68,55,4,en-GB
1259,Leadership Through the Ages: A Collection of Favorite Quotations,115,Rudolph W. Giuliani,3.95,14,1,eng
1265,Leadership,397,Rudolph W. Giuliani,3.72,1755,142,eng
1274,Men Are from Mars  Women Are from Venus,368,John Gray,3.54,126108,3115,eng
1276,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,368,John Gray,3.54,18,1,en-US
1277,Men are from Mars  Women are from Venus,307,John Gray,3.54,1057,121,eng
1280,Men Are From Mars  Women Are From Venus: A Practical Guide For Improving Communication and Getting What You Want,286,John Gray,3.54,100,9,en-GB
1281,Men Are from Mars  Women Are from Venus,2,John Gray,3.54,41,3,eng
1290,How to Succeed with Women,320,Ron  Louis-David Copeland,3.77,80,12,en-US
1295,The Clan of the Cave Bear (Earth's Children  #1),512,Jean M. Auel,4.04,183361,4406,eng
1296,The Clan of the Cave Bear (Earth's Children  #1),468,Jean M. Auel,4.04,471,63,eng
1297,The Clan of the Cave Bear  Part 1 of 2 (Earth's Children  #1),0,Jean M. Auel-Donada  Peters,4.43,611,34,eng
1298,The Clan of the Cave Bear  Part 2 of 2 (Earth's Children  #1),24,Jean M. Auel,4.56,0,0,eng
1301,Moneyball: The Art of Winning an Unfair Game,317,Michael   Lewis,4.26,78308,4002,eng
1302,Juiced Official Strategy Guide,112,Doug Walsh,0,0,0,eng
1303,The 48 Laws of Power,452,Robert Greene-Joost Elffers,4.19,52500,2751,eng
1305,Gates of Fire: An Epic Novel of the Battle of Thermopylae,392,Steven Pressfield,4.41,20649,1530,eng
1306,Gates Of Fire,523,Steven Pressfield,4.41,316,31,en-US
1307,Fire Sea (The Death Gate Cycle  #3),414,Margaret Weis-Tracy Hickman,4.06,15900,173,eng
1312,The Gate of Fire (Oath Of Empire Book Two),721,Thomas Harlan,3.58,143,5,en-US
1315,The Afghan Campaign,354,Steven Pressfield,3.96,2884,193,eng
1317,Tides of War,448,Steven Pressfield,3.89,3285,150,eng
1318,Last of the Amazons,400,Steven Pressfield,3.75,2083,121,eng
1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,168,Steven Pressfield-Robert McKee,4.02,46883,4238,eng
1320,Gita on the Green,176,Stephen J. Rosen-Steven Pressfield,3.74,14,1,en-US
1322,Blood Stripes: The Grunt's View of the War in Iraq,340,David J. Danelo-Steven Pressfield,3.88,79,6,eng
1326,Phaedrus and Letters VII and VIII,160,Plato-Walter Hamilton,4.12,216,19,en-US
1327,Phaedrus,128,Plato-Robin Waterfield,3.91,27,5,eng
1328,Phaedrus,176,Plato-C.J. Rowe,3.91,227,20,eng
1330,Euthyphro. Apology. Crito. Phaedo. Phaedrus.,583,Plato-Harold North Fowler,4.36,998,13,mul
1331,Babrius and Phaedrus: Fables (Loeb Classical Library #436),736,Babrius-Phaedrus-Ben Edwin Perry,4.31,16,2,eng
1332,Parmenides/Philebus/Symposium/Phaedrus/Alcibiades 1-2/Hipparchus/Amatores (Platonis Opera  #2),410,Plato-John Burnet-Hipparchus,4.87,15,0,grc
1334,Lysis/Phaedrus/Symposium: Plato on Homosexuality,157,Plato-Benjamin Jowett,4.47,14,1,eng
1337,Enthusiasm and Divine Madness,125,Josef Pieper-Richard Winston-Clara Winston,4.48,25,4,eng
1338,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,272,Plato-C.D.C. Reeve,4.05,146,4,eng
1342,Gorgias/Phaedrus (Agora),233,Plato-James H. Nichols Jr.,4.41,15,1,eng
1351,Statesman,128,Plato-C.J. Rowe,3.84,25,6,eng
1354,Gorgias,208,Plato-Walter Hamilton-Chris Emlyn-Jones,3.95,7840,180,en-GB
1356,Lysis/Symposium/Gorgias,560,Plato-W.R.M. Lamb,4.39,426,5,eng
1362,The Histories,716,Herodotus-Aubrey de Sélincourt-John M. Marincola,3.98,32923,558,eng
1363,The Histories,622,Herodotus-Aubrey de Sélincourt-John M. Marincola,3.98,223,18,eng
1364,The History (Great Minds),613,Herodotus-Henry Francis Cary,3.98,2,0,en-US
1365,The Histories,772,Herodotus-Carolyn Dewald-Robin Waterfield,3.98,265,39,eng
1366,The Histories,653,Herodotus-Aubrey de Sélincourt-Andrew Robert Burn,3.98,134,17,en-US
1367,The Histories,464,Herodotus-Jennifer Tolbert Roberts-Walter Blanco,3.98,38,5,en-US
1368,The Histories,816,Herodotus-Edward Henry Blakeney-George Rawlinson-Rosalind Thomas,3.98,125,10,en-US
1369,The History,710,Herodotus-Peter Grene,3.98,36,6,en-US
1371,The Iliad,683,Homer-Robert Fagles-Bernard Knox,3.85,275201,3218,eng
1373,Iliad,574,Homer-Stanley Lombardo-Sheila Murnaghan,3.85,995,131,en-US
1374,The Iliad,588,Homer-Robert Fitzgerald-Andrew Ford,3.85,664,72,en-US
1375,The Iliad/The Odyssey,1556,Homer-Robert Fagles-Bernard Knox,4.03,53185,367,eng
1376,The Iliad,462,Homer-E.V. Rieu-Peter Jones-D.C.H. Rieu,3.85,1844,111,eng
1377,The Iliad,312,Homer-W.H.D. Rouse,3.85,151,14,en-US
1378,The Essential Iliad,215,Homer-Sheila Murnaghan-Stanley Lombardo,3.95,197,16,en-US
1381,The Odyssey,541,Homer-Robert Fagles-Bernard Knox,3.75,730272,6249,eng
1382,The Odyssey,515,Homer-Robert Fitzgerald-D.S. Carne-Ross,3.75,1650,173,eng
1383,The Odyssey,374,Homer-Richmond Lattimore,3.75,1100,78,eng
1384,The Odyssey,324,Homer-E.V. Rieu-Peter Jones-D.C.H. Rieu,3.75,2405,159,eng
1387,The Odyssey,304,Homer-W.H.D. Rouse,3.75,252,24,eng
1391,Aeneid: Selections from Books 1  2  4  6  10  12,161,Virgil-Barbara Weiden Boyd,4.34,65,6,eng
1402,Eclogues. Georgics. Aeneid: Books 1-6,607,Virgil-Henry Rushton Fairclough-G.P. Goold,4.31,368,10,mul
1403,City Eclogue,136,Ed Roberson,4.14,66,7,eng
1405,The Eclogues and The Georgics,180,Virgil-Cecil Day-Lewis,3.82,237,14,eng
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,272,Paul  Kirk,3.9,52,0,eng
1414,The Riverside Shakespeare,2057,William Shakespeare-G. Blakemore Evans,4.55,3702,163,eng
1417,The Complete Pelican Shakespeare,1808,William Shakespeare-Stephen Orgel-A.R. Braunmuller,4.59,559,25,eng
1419,The Complete Works,1248,William Shakespeare,4.49,62,6,eng
1420,Hamlet,289,William Shakespeare-Harold Bloom-Rex Gibson,4.01,577429,6702,eng
1421,The Oxford Shakespeare: The Complete Works,1420,William Shakespeare-Stanley Wells-Gary Taylor,4.62,488,38,eng
1423,The Compleat Works of Wllm Shkspr (abridged),137,Reduced Shakespeare Company-Jess Borgeson-Adam Long-Daniel Singer-Jess Winfield,4.46,7970,117,eng
1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,272,Paulo Coelho-Alan R. Clarke,3.65,878,90,en-US
1425,The Valkyries,212,Paulo Coelho-Alan R. Clarke,3.31,696,56,en-US
1426,Warrior of the Light,142,Paulo Coelho,3.7,21578,905,en-US
1427,The Zahir,336,Paulo Coelho-Margaret Jull Costa,3.57,56713,2500,eng
1428,By the River Piedra I Sat Down and Wept,208,Paulo Coelho-Alan R. Clarke,3.57,68403,2644,eng
1429,The Fifth Mountain,256,Paulo Coelho-Clifford E. Landers,3.62,749,49,en-US
1430,Eleven Minutes,273,Paulo Coelho-Margaret Jull Costa,3.69,114826,4731,eng
1431,Veronika Decides to Die,210,Paulo Coelho-Margaret Jull Costa,3.7,126224,5201,eng
1433,Hamlet,148,William Shakespeare-Stephen Orgel-A.R. Braunmuller,4.01,1605,116,eng
1437,Cliffs Notes on Shakespeare's Hamlet,129,Carla Lynn Stockton,3.68,65,6,en-US
1438,Shakespeare's Hamlet,240,William Shakespeare-Terri Mategrano,4.04,98,16,eng
1439,Hamlet's Mill: An Essay Investigating  the Origins of Human Knowledge & Its Transmission Through Myth,450,Giorgio De Santillana-Hertha Von Dechend,4.27,458,52,eng
1440,History of the Peloponnesian War: Bk. 1-2,496,Thucydides-C.F. Smith,4.3,191,7,mul
1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,172,Thucydides-Paul Woodruff,3.72,567,13,eng
1444,History of the Peloponnesian War: Bk. 5-6,400,Thucydides-C.F. Smith,4.34,36,0,mul
1445,The Peloponnesian War,530,Thucydides-Steven Lattimore,3.89,151,23,eng
1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,554,Thucydides-Jennifer Tolbert Roberts-Walter Blanco,3.89,24,4,eng
1459,History of the Peloponnesian War  Bk. 7-8,480,Thucydides-C.F. Smith,4.28,33,0,eng
1461,Thucydides  Book 6 Commentary,34,Cynthia W. Shelmerdine,4.5,2,0,eng
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,221,Euripides-Richmond Lattimore-David Grene-Rex Warner-Ralph Gladstone,4.03,4482,52,eng
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,228,Euripides-David Grene-Richmond Lattimore-Emily Townsend Vermeule-Elizabeth Wyckoff-William Arrowsmith,4.21,3313,44,eng
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,307,Euripides-David Grene-Richmond Lattimore-William Arrowsmith-Frank William Jones-Charles R. Walker,4.21,546,8,eng
1466,Grief Lessons: Four Plays by Euripides,312,Euripides-Anne Carson,4.39,593,68,eng
1467,Ten Plays,432,Euripides-Moses Hadas-John Maclean,4.17,1430,21,en-US
1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),255,Euripides-David Grene-Richmond Lattimore-William Arrowsmith-John Frederick Nims-Ronald Frederick Willetts,3.98,535,15,eng
1470,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,264,Euripides-David Grene-Richmond Lattimore-Witter Bynner-William Arrowsmith,4.33,734,12,eng
1473,Medea and Other Plays,206,Euripides-John Davie-Richard Rutherford,4.03,8994,113,eng
1474,Cyclops. Alcestis. Medea,432,Euripides-David Kovacs,4.21,58,4,eng
1475,Medea,431,Euripides-Donald J. Mastronarde,3.85,199,9,grc
1476,The Bacchae and Other Plays,360,Euripides-John Davie-Richard Rutherford,4.13,153,8,eng
1479,Bakkhai,160,Euripides-Reginald Gibbons-Peter H. Burian,3.86,146,13,eng
1480,Plays 1: Medea/The Phoenician Women/Bacchae,192,Euripides-David Thompson-J. Michael Walton,3.78,9,0,eng
1486,The Trojan Women and Hippolytus,64,Euripides,3.56,31,4,eng
1488,The Bacchae of Euripides: A Communion Rite,128,Wole Soyinka,3.85,108,6,eng
1489,Orestes and Other Plays,282,Euripides-James Morwood-Robin Waterfield,4.07,146,2,eng
1494,Alcestis,142,Euripides-William Arrowsmith,3.83,1824,85,eng
1495,Suppliant Women  Electra  Heracles,464,Euripides-David Kovacs,4.47,30,4,eng
1498,Helen,216,Euripides-A. Dale,3.69,5,1,eng
1499,Medea,116,Euripides-Georgia Ann Machemer-Michael   Collier,3.85,339,33,eng
1504,Euripides: Medea,160,William Allan,3.88,17,1,eng
1506,CliffsNotes on Euripides' Medea and Electra,69,Robert J. Milch,4.2,5,0,eng
1509,Trojan Women/Iphigenia Among the Taurians/Ion,528,Euripides-David Kovacs,3.97,27,2,eng
1511,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),144,Euripides-Pantelis Michelakis,4.02,12,1,eng
1515,The Complete Greek Tragedies  Volume 3: Euripides,672,Euripides-David Grene-Richmond Lattimore,4.48,46,7,eng
1516,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),171,Aeschylus-David Grene-Richmond Lattimore,4.01,688,50,en-US
1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),188,Aeschylus-David Grene-Richmond Lattimore-Seth Benardete,4.1,382,25,eng
1518,The Oresteia,304,Aeschylus-Alan Shapiro-Peter H. Burian,4.01,76,7,eng
1519,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,335,Aeschylus-Robert Fagles-William Bedell Stanford,4.01,27759,536,eng
1521,Oresteia,224,Aeschylus-Peter Meineck-Helene P. Foley,4.01,286,20,eng
1523,Prometheus Bound and Other Plays,160,Aeschylus-Philip Vellacott,4.1,4075,55,eng
1525,The Oresteia,208,Aeschylus-Ted Hughes,4.01,211,25,en-US
1526,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,178,Aeschylus-David R. Slavitt-Smith Palmer Bovie,4.01,12,3,eng
1527,The Complete Greek Tragedies  Volume 1: Aeschylus,358,Aeschylus-Richmond Lattimore-David Grene,4.11,75,7,eng
